"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:23:03:506","2517858143718390","   0.165","   8.000"," 1600","   2.979","   0.291","   0.081","   0.680","   0.066","   0.018"," 53","0","   0.694","   0.068","   0.019","  28.000","  500"
"14:23:03:608","2517858420007604","   0.267","  22.000"," 2700","   6.415","   0.947","   0.263","   3.653","   0.440","   0.122"," 56","0","   1.178","   0.188","   0.052","  28.000","  500"
"14:23:03:711","2517858696895505","   0.370","  16.000"," 1300","   6.753","   1.640","   0.455","   3.827","   0.833","   0.231"," 55","0","   1.170","   0.308","   0.086","  28.000","  500"
"14:23:03:810","2517858964494230","   0.469","  10.000"," 1300","   4.354","   2.071","   0.575","   1.606","   0.992","   0.276"," 53","0","   0.743","   0.382","   0.106","  28.000","  500"
"14:23:03:906","2517859225307594","   0.566","   5.000"," 1300","   2.693","   2.332","   0.648","   0.509","   1.041","   0.289"," 53","0","   0.476","   0.428","   0.119","  28.000","  500"
"14:23:04:009","2517859501699338","   0.668","   0.000"," 1300","   2.194","   2.556","   0.710","   0.075","   1.049","   0.291"," 52","0","   0.440","   0.473","   0.131","  28.000","  500"
"14:23:04:109","2517859772308974","   0.768","   1.000"," 1300","   2.240","   2.781","   0.772","   0.105","   1.059","   0.294"," 52","0","   0.448","   0.518","   0.144","  28.000","  500"
"14:23:04:211","2517860046848034","   0.870","   1.000"," 1300","   2.231","   3.008","   0.835","   0.101","   1.070","   0.297"," 52","0","   0.445","   0.563","   0.156","  28.000","  500"
"14:23:04:311","2517860316943911","   0.970","   1.000"," 1300","   2.243","   3.232","   0.898","   0.107","   1.080","   0.300"," 52","0","   0.448","   0.608","   0.169","  28.000","  500"
"14:23:04:408","2517860579516802","   1.067","  22.000"," 3100","   7.774","   3.988","   1.108","   5.501","   1.615","   0.449"," 62","0","   0.952","   0.701","   0.195","  28.000","  550"
"14:23:04:509","2517860853596703","   1.169","  43.000"," 3100","  13.251","   5.333","   1.481","  10.556","   2.687","   0.746"," 66","0","   1.381","   0.841","   0.234","  28.000","  500"
"14:23:04:607","2517861117427932","   1.267","  53.000"," 3100","  18.441","   7.135","   1.982","  15.818","   4.233","   1.176"," 70","0","   1.338","   0.971","   0.270","  28.000","  500"
"14:23:04:706","2517861383287572","   1.365","  74.000"," 3100","  21.701","   9.272","   2.576","  18.917","   6.095","   1.693"," 73","0","   1.562","   1.125","   0.313","  28.000","  700"
"14:23:04:807","2517861658100976","   1.467","  84.000"," 3100","  20.444","  11.353","   3.154","  18.144","   7.942","   2.206"," 75","0","   1.528","   1.281","   0.356","  28.000","  500"
"14:23:04:906","2517861925234878","   1.566","  87.000"," 3100","  20.988","  13.430","   3.730","  18.684","   9.791","   2.720"," 77","0","   1.604","   1.440","   0.400","  28.000","  500"
"14:23:05:008","2517862198910256","   1.667","  88.000"," 3100","  21.008","  15.559","   4.322","  18.704","  11.687","   3.246"," 78","0","   1.655","   1.607","   0.446","  28.000","  500"
"14:23:05:106","2517862464927360","   1.766","  64.000"," 3100","  19.997","  17.529","   4.869","  17.761","  13.437","   3.732"," 79","0","   1.135","   1.719","   0.478","  28.000","  500"
"14:23:05:206","2517862733011407","   1.865","  67.000"," 3100","  20.262","  19.541","   5.428","  17.983","  15.222","   4.228"," 79","0","   1.275","   1.846","   0.513","  28.000","  500"
"14:23:05:307","2517863005925139","   1.966","  65.000"," 3100","  19.969","  21.560","   5.989","  17.701","  17.012","   4.725"," 79","0","   1.247","   1.972","   0.548","  28.000","  500"
"14:23:05:410","2517863283768690","   2.069","  63.000"," 3100","  20.153","  23.634","   6.565","  17.876","  18.851","   5.236"," 79","0","   1.250","   2.100","   0.583","  28.000","  500"
"14:23:05:511","2517863556516321","   2.170","  66.000"," 3100","  20.304","  25.685","   7.135","  18.043","  20.674","   5.743"," 81","0","   1.173","   2.219","   0.616","  28.000","  500"
"14:23:05:606","2517863813896698","   2.265","  64.000"," 3100","  20.123","  27.603","   7.668","  17.876","  22.378","   6.216"," 80","0","   1.167","   2.330","   0.647","  28.000","  500"
"14:23:05:706","2517864085387596","   2.366","  72.000"," 3100","  21.751","  29.790","   8.275","  19.161","  24.305","   6.751"," 81","0","   1.647","   2.496","   0.693","  28.000","  650"
"14:23:05:809","2517864363624765","   2.469","  65.000"," 3100","  20.565","  31.910","   8.864","  18.271","  26.188","   7.274"," 81","0","   1.253","   2.625","   0.729","  28.000","  500"
"14:23:05:906","2517864623901870","   2.565","  64.000"," 3100","  20.182","  33.855","   9.404","  17.940","  27.917","   7.755"," 81","0","   1.163","   2.737","   0.760","  28.000","  500"
"14:23:06:008","2517864898297137","   2.667","  69.000"," 3100","  20.568","  35.945","   9.985","  18.314","  29.778","   8.272"," 82","0","   1.189","   2.858","   0.794","  28.000","  500"
"14:23:06:110","2517865175734884","   2.770","  86.000"," 3100","  21.303","  38.135","  10.593","  19.083","  31.739","   8.816"," 83","0","   1.241","   2.985","   0.829","  28.000","  500"
"14:23:06:206","2517865434687012","   2.866","  85.000"," 3100","  22.108","  40.255","  11.182","  19.847","  33.643","   9.345"," 85","0","   1.225","   3.103","   0.862","  28.000","  500"
"14:23:06:306","2517865703059911","   2.965","  83.000"," 3100","  22.219","  42.464","  11.795","  19.926","  35.624","   9.895"," 85","0","   1.237","   3.226","   0.896","  28.000","  500"
"14:23:06:408","2517865979282130","   3.067","  86.000"," 3100","  22.167","  44.731","  12.425","  19.856","  37.655","  10.460"," 86","0","   1.372","   3.366","   0.935","  28.000","  500"
"14:23:06:506","2517866244164289","   3.165","  87.000"," 3100","  22.345","  46.924","  13.034","  19.981","  39.615","  11.004"," 86","0","   1.439","   3.507","   0.974","  28.000","  500"
"14:23:06:609","2517866521182597","   3.268","  89.000"," 3100","  22.395","  49.221","  13.673","  20.030","  41.670","  11.575"," 86","0","   1.496","   3.661","   1.017","  28.000","  500"
"14:23:06:709","2517866791538607","   3.368","  91.000"," 3100","  23.344","  51.559","  14.322","  20.775","  43.751","  12.153"," 86","0","   1.610","   3.822","   1.062","  28.000","  750"
"14:23:06:806","2517867053781420","   3.465","  87.000"," 3100","  22.027","  53.698","  14.916","  19.768","  45.671","  12.686"," 87","0","   1.235","   3.942","   1.095","  28.000","  500"
"14:23:06:906","2517867323004258","   3.565","  84.000"," 3100","  22.077","  55.900","  15.528","  19.791","  47.644","  13.235"," 87","0","   1.266","   4.068","   1.130","  28.000","  500"
"14:23:07:007","2517867596676642","   3.666","  85.000"," 3100","  21.497","  58.079","  16.133","  19.284","  49.599","  13.777"," 86","0","   1.169","   4.187","   1.163","  28.000","  500"
"14:23:07:107","2517867867283704","   3.767","  87.000"," 3100","  21.602","  60.244","  16.734","  19.374","  51.541","  14.317"," 87","0","   1.225","   4.310","   1.197","  28.000","  500"
"14:23:07:206","2517868133204970","   3.865","  87.000"," 3100","  21.809","  62.392","  17.331","  19.528","  53.464","  14.851"," 88","0","   1.319","   4.440","   1.233","  28.000","  500"
"14:23:07:306","2517868403383452","   3.965","  84.000"," 3100","  21.908","  64.584","  17.940","  19.648","  55.430","  15.397"," 88","0","   1.212","   4.561","   1.267","  28.000","  500"
"14:23:07:408","2517868679391228","   4.067","  86.000"," 3100","  21.801","  66.813","  18.559","  19.555","  57.429","  15.953"," 88","0","   1.187","   4.682","   1.301","  28.000","  500"
"14:23:07:506","2517868943125770","   4.165","  86.000"," 3100","  22.032","  68.965","  19.157","  19.772","  59.361","  16.489"," 87","0","   1.191","   4.798","   1.333","  28.000","  500"
"14:23:07:606","2517869215258659","   4.266","  86.000"," 3100","  22.090","  71.192","  19.775","  19.841","  61.361","  17.045"," 88","0","   1.164","   4.916","   1.365","  28.000","  500"
"14:23:07:707","2517869486860089","   4.366","  92.000"," 3100","  23.736","  73.579","  20.439","  21.061","  63.479","  17.633"," 88","0","   1.740","   5.091","   1.414","  28.000","  750"
"14:23:07:809","2517869760914289","   4.468","  80.000"," 3100","  21.740","  75.786","  21.052","  19.460","  65.455","  18.182"," 88","0","   1.278","   5.221","   1.450","  28.000","  500"
"14:23:07:910","2517870033708573","   4.569","  57.000"," 3100","  20.338","  77.841","  21.622","  18.082","  67.281","  18.689"," 88","0","   1.235","   5.345","   1.485","  28.000","  500"
"14:23:08:007","2517870296227992","   4.666","  52.000"," 3100","  19.254","  79.713","  22.143","  17.022","  68.937","  19.149"," 85","0","   1.299","   5.472","   1.520","  28.000","  500"
"14:23:08:108","2517870570235488","   4.768","  72.000"," 3100","  20.502","  81.794","  22.720","  18.348","  70.799","  19.666"," 88","0","   0.997","   5.573","   1.548","  28.000","  500"
"14:23:08:209","2517870841782783","   4.868","  77.000"," 3100","  21.730","  83.979","  23.328","  19.565","  72.766","  20.213"," 90","0","   0.811","   5.655","   1.571","  28.000","  500"
"14:23:08:306","2517871103080314","   4.965","  76.000"," 3100","  21.719","  86.081","  23.911","  19.560","  74.659","  20.739"," 90","0","   0.797","   5.732","   1.592","  28.000","  500"
"14:23:08:406","2517871373378289","   5.065","  76.000"," 3100","  21.712","  88.255","  24.515","  19.551","  76.617","  21.282"," 90","0","   0.799","   5.812","   1.614","  28.000","  500"
"14:23:08:511","2517871656504429","   5.170","  77.000"," 3100","  21.722","  90.533","  25.148","  19.563","  78.668","  21.852"," 91","0","   0.800","   5.896","   1.638","  28.000","  500"
"14:23:08:606","2517871915268586","   5.266","  76.000"," 3100","  21.808","  92.623","  25.729","  19.643","  80.551","  22.375"," 92","0","   0.806","   5.973","   1.659","  28.000","  500"
"14:23:08:706","2517872184715329","   5.366","  85.000"," 3100","  22.959","  94.914","  26.365","  20.546","  82.601","  22.945"," 92","0","   1.257","   6.098","   1.694","  28.000","  850"
"14:23:08:810","2517872464095537","   5.469","  77.000"," 3100","  21.885","  97.179","  26.994","  19.712","  84.641","  23.511"," 92","0","   0.845","   6.186","   1.718","  28.000","  850"
"14:23:08:910","2517872733680928","   5.569","  77.000"," 3100","  21.805","  99.356","  27.599","  19.638","  86.602","  24.056"," 92","0","   0.801","   6.266","   1.740","  28.000","  850"
"14:23:09:007","2517872997249333","   5.667","  76.000"," 3100","  21.887"," 101.493","  28.192","  19.480","  88.504","  24.584"," 93","0","   0.788","   6.343","   1.762","  28.000","  850"
"14:23:09:106","2517873263767413","   5.765","  77.000"," 3100","  22.008"," 103.665","  28.796","  19.819","  90.460","  25.128"," 93","0","   0.985","   6.440","   1.789","  28.000","  850"
"14:23:09:208","2517873540017775","   5.868","  83.000"," 3100","  21.878"," 105.904","  29.418","  19.680","  92.473","  25.687"," 92","0","   1.119","   6.554","   1.821","  28.000","  800"
"14:23:09:306","2517873804110940","   5.965","  87.000"," 3100","  22.425"," 108.097","  30.027","  20.051","  94.435","  26.232"," 92","0","   1.339","   6.685","   1.857","  28.000","  500"
"14:23:09:408","2517874079823669","   6.068","  83.000"," 3100","  21.911"," 110.335","  30.649","  19.661","  96.443","  26.790"," 92","0","   1.167","   6.804","   1.890","  28.000","  500"
"14:23:09:506","2517874344786915","   6.166","  89.000"," 3100","  21.754"," 112.470","  31.242","  19.505","  98.357","  27.321"," 91","0","   1.266","   6.929","   1.925","  28.000","  500"
"14:23:09:606","2517874613905347","   6.265","  86.000"," 3100","  22.144"," 114.677","  31.855","  19.600"," 100.310","  27.864"," 90","0","   1.272","   7.055","   1.960","  28.000","  500"
"14:23:09:706","2517874884872019","   6.366","  79.000"," 3100","  22.573"," 116.942","  32.484","  19.952"," 102.313","  28.420"," 92","0","   1.757","   7.232","   2.009","  28.000","  750"
"14:23:09:806","2517875153133693","   6.465","  53.000"," 3100","  21.079"," 119.037","  33.066","  18.844"," 104.185","  28.940"," 92","0","   0.992","   7.330","   2.036","  28.000","  750"
"14:23:09:911","2517875436311052","   6.570","  54.000"," 3100","  19.685"," 121.101","  33.639","  17.418"," 106.012","  29.448"," 90","0","   1.409","   7.478","   2.077","  28.000","  750"
"14:23:10:007","2517875695745301","   6.666","  64.000"," 3100","  20.332"," 123.055","  34.182","  18.095"," 107.751","  29.931"," 90","0","   1.370","   7.610","   2.114","  28.000","  750"
"14:23:10:111","2517875976507930","   6.770","  75.000"," 3100","  21.438"," 125.284","  34.801","  19.276"," 109.755","  30.488"," 92","0","   0.917","   7.705","   2.140","  28.000","  750"
"14:23:10:211","2517876246503028","   6.870","  76.000"," 3100","  21.567"," 127.441","  35.400","  19.417"," 111.697","  31.027"," 92","0","   0.789","   7.784","   2.162","  28.000","  750"
"14:23:10:309","2517876512648634","   6.969","  77.000"," 3100","  21.660"," 129.576","  35.993","  19.512"," 113.620","  31.561"," 93","0","   0.797","   7.863","   2.184","  28.000","  750"
"14:23:10:407","2517876776135706","   7.066","  77.000"," 3100","  21.925"," 131.716","  36.588","  19.756"," 115.548","  32.097"," 94","0","   0.814","   7.942","   2.206","  28.000","  750"
"14:23:10:506","2517877043311083","   7.165","  77.000"," 3100","  22.021"," 133.895","  37.193","  19.850"," 117.513","  32.642"," 95","0","   0.798","   8.021","   2.228","  28.000","  750"
"14:23:10:608","2517877318062717","   7.267","  77.000"," 3100","  22.161"," 136.150","  37.820","  19.983"," 119.546","  33.207"," 95","0","   0.812","   8.104","   2.251","  28.000","  750"
"14:23:10:707","2517877587296586","   7.367","  84.000"," 3100","  23.341"," 138.478","  38.466","  20.903"," 121.631","  33.786"," 95","0","   1.266","   8.230","   2.286","  28.000","  850"
"14:23:10:807","2517877856358948","   7.466","  77.000"," 3100","  22.183"," 140.688","  39.080","  19.996"," 123.623","  34.340"," 95","0","   0.862","   8.316","   2.310","  28.000","  850"
"14:23:10:911","2517878136556509","   7.570","  77.000"," 3100","  21.952"," 142.967","  39.713","  19.780"," 125.676","  34.910"," 94","0","   0.827","   8.402","   2.334","  28.000","  850"
"14:23:11:009","2517878401293975","   7.668","  76.000"," 3100","  21.707"," 145.095","  40.304","  19.555"," 127.594","  35.443"," 94","0","   0.794","   8.480","   2.355","  28.000","  850"
"14:23:11:111","2517878677225470","   7.770","  82.000"," 3100","  22.074"," 147.351","  40.931","  19.806"," 129.618","  36.005"," 94","0","   1.153","   8.597","   2.388","  28.000","  700"
"14:23:11:207","2517878936428881","   7.866","  89.000"," 3100","  22.178"," 149.480","  41.522","  19.875"," 131.526","  36.535"," 93","0","   1.350","   8.727","   2.424","  28.000","  500"
"14:23:11:309","2517879211284501","   7.968","  89.000"," 3100","  22.058"," 151.726","  42.146","  19.769"," 133.538","  37.094"," 94","0","   1.326","   8.862","   2.462","  28.000","  500"
"14:23:11:406","2517879473162754","   8.065","  86.000"," 3100","  22.661"," 153.924","  42.757","  20.355"," 135.513","  37.642"," 95","0","   1.241","   8.982","   2.495","  28.000","  500"
"14:23:11:510","2517879753859581","   8.169","  86.000"," 3100","  22.948"," 156.309","  43.419","  20.625"," 137.657","  38.238"," 95","0","   1.253","   9.113","   2.531","  28.000","  500"
"14:23:11:607","2517880016386803","   8.266","  87.000"," 3100","  22.769"," 158.523","  44.034","  20.475"," 139.648","  38.791"," 95","0","   1.260","   9.235","   2.565","  28.000","  500"
"14:23:11:710","2517880295750229","   8.370","  65.000"," 3100","  22.050"," 160.805","  44.668","  19.619"," 141.678","  39.355"," 95","0","   1.513","   9.392","   2.609","  28.000","  500"
"14:23:11:810","2517880564069686","   8.469","  52.000"," 3100","  20.366"," 162.829","  45.230","  18.141"," 143.481","  39.856"," 92","0","   0.991","   9.490","   2.636","  28.000","  500"
"14:23:11:907","2517880826772603","   8.567","  52.000"," 3100","  19.681"," 164.744","  45.762","  17.430"," 145.177","  40.327"," 92","0","   1.322","   9.619","   2.672","  28.000","  500"
"14:23:12:007","2517881096835723","   8.667","  72.000"," 3100","  21.149"," 166.859","  46.350","  18.960"," 147.073","  40.854"," 94","0","   1.004","   9.719","   2.700","  28.000","  500"
"14:23:12:110","2517881375822307","   8.770","  76.000"," 3100","  21.773"," 169.109","  46.975","  19.608"," 149.099","  41.416"," 95","0","   0.809","   9.803","   2.723","  28.000","  500"
"14:23:12:207","2517881635839444","   8.866","  77.000"," 3100","  21.673"," 171.196","  47.555","  19.523"," 150.979","  41.939"," 95","0","   0.799","   9.880","   2.744","  28.000","  500"
"14:23:12:306","2517881903914461","   8.965","  76.000"," 3100","  21.713"," 173.352","  48.153","  19.563"," 152.922","  42.478"," 95","0","   0.786","   9.958","   2.766","  28.000","  500"
"14:23:12:412","2517882189795603","   9.071","  76.000"," 3100","  21.764"," 175.657","  48.794","  19.605"," 154.998","  43.055"," 95","0","   0.794","  10.042","   2.789","  28.000","  500"
"14:23:12:508","2517882448820928","   9.167","  76.000"," 3100","  21.725"," 177.741","  49.372","  19.565"," 156.875","  43.576"," 95","0","   0.781","  10.117","   2.810","  28.000","  500"
"14:23:12:607","2517882715365735","   9.266","  76.000"," 3100","  21.750"," 179.888","  49.969","  19.590"," 158.809","  44.114"," 95","0","   0.785","  10.194","   2.832","  28.000","  500"
"14:23:12:710","2517882994983576","   9.370","  84.000"," 3100","  22.977"," 182.268","  50.630","  20.588"," 160.941","  44.706"," 95","0","   1.225","  10.321","   2.867","  28.000","  850"
"14:23:12:810","2517883265540814","   9.470","  76.000"," 3100","  21.820"," 184.454","  51.237","  19.659"," 162.911","  45.253"," 96","0","   0.835","  10.405","   2.890","  28.000","  850"
"14:23:12:907","2517883526939469","   9.567","  76.000"," 3100","  21.897"," 186.574","  51.826","  19.730"," 164.821","  45.784"," 96","0","   0.826","  10.485","   2.912","  28.000","  850"
"14:23:13:007","2517883796684076","   9.667","  77.000"," 3100","  21.606"," 188.733","  52.426","  19.445"," 166.764","  46.323"," 96","0","   0.828","  10.568","   2.935","  28.000","  850"
"14:23:13:107","2517884067466074","   9.767","  85.000"," 3100","  22.166"," 190.956","  53.043","  19.861"," 168.756","  46.877"," 95","0","   1.117","  10.680","   2.967","  28.000","  500"
"14:23:13:207","2517884336176437","   9.866","  87.000"," 3100","  22.469"," 193.192","  53.664","  20.122"," 170.758","  47.433"," 95","0","   1.350","  10.814","   3.004","  28.000","  500"
"14:23:13:307","2517884605985340","   9.966","  86.000"," 3100","  22.435"," 195.434","  54.287","  20.147"," 172.772","  47.992"," 95","0","   1.199","  10.934","   3.037","  28.000","  500"
"14:23:13:406","2517884873278320","  10.065","  86.000"," 3100","  22.643"," 197.676","  54.910","  20.323"," 174.784","  48.551"," 96","0","   1.264","  11.059","   3.072","  28.000","  500"
"14:23:13:507","2517885146371536","  10.166","  87.000"," 3100","  22.487"," 199.950","  55.542","  20.186"," 176.826","  49.118"," 96","0","   1.236","  11.184","   3.107","  28.000","  500"
"14:23:13:607","2517885415240086","  10.266","  76.000"," 3100","  22.113"," 202.152","  56.153","  19.792"," 178.797","  49.666"," 95","0","   1.306","  11.314","   3.143","  28.000","  500"
"14:23:13:706","2517885683751399","  10.365","  58.000"," 3100","  21.425"," 204.283","  56.745","  19.057"," 180.692","  50.192"," 95","0","   1.339","  11.447","   3.180","  28.000","  500"
"14:23:13:806","2517885954328524","  10.466","  51.000"," 3100","  19.765"," 206.264","  57.296","  17.510"," 182.446","  50.680"," 95","0","   1.253","  11.573","   3.215","  28.000","  500"
"14:23:13:908","2517886228817778","  10.567","  64.000"," 3100","  20.888"," 208.388","  57.885","  18.667"," 184.344","  51.207"," 96","0","   1.102","  11.685","   3.246","  28.000","  500"
"14:23:14:011","2517886506497037","  10.670","  75.000"," 3100","  21.832"," 210.633","  58.509","  19.665"," 186.367","  51.769"," 97","0","   0.820","  11.769","   3.269","  28.000","  500"
"14:23:14:111","2517886776487251","  10.770","  75.000"," 3100","  21.928"," 212.826","  59.118","  19.766"," 188.343","  52.318"," 98","0","   0.777","  11.847","   3.291","  28.000","  500"
"14:23:14:211","2517887046522741","  10.870","  76.000"," 3100","  21.891"," 215.015","  59.726","  19.731"," 190.317","  52.866"," 97","0","   0.787","  11.926","   3.313","  28.000","  500"
"14:23:14:308","2517887308478583","  10.967","  75.000"," 3100","  21.909"," 217.141","  60.317","  19.753"," 192.233","  53.398"," 98","0","   0.781","  12.001","   3.334","  28.000","  500"
"14:23:14:408","2517887579788083","  11.068","  77.000"," 3100","  21.800"," 219.331","  60.925","  19.653"," 194.208","  53.947"," 97","0","   0.804","  12.082","   3.356","  28.000","  500"
"14:23:14:506","2517887844611910","  11.166","  77.000"," 3100","  21.688"," 221.459","  61.516","  19.542"," 196.125","  54.479"," 97","0","   0.802","  12.161","   3.378","  28.000","  500"
"14:23:14:607","2517888116158689","  11.266","  76.000"," 3100","  21.836"," 223.655","  62.126","  19.675"," 198.104","  55.029"," 97","0","   0.805","  12.242","   3.400","  28.000","  500"
"14:23:14:709","2517888390538524","  11.368","  84.000"," 3100","  23.297"," 226.022","  62.784","  20.860"," 200.224","  55.618"," 97","0","   1.291","  12.373","   3.437","  28.000","  850"
"14:23:14:807","2517888657365202","  11.467","  77.000"," 3100","  21.726"," 228.170","  63.380","  19.580"," 202.159","  56.155"," 98","0","   0.841","  12.456","   3.460","  28.000","  850"
"14:23:14:911","2517888936502101","  11.570","  76.000"," 3100","  22.369"," 230.482","  64.023","  20.187"," 204.246","  56.735"," 98","0","   0.832","  12.542","   3.484","  28.000","  850"
"14:23:15:006","2517889194535377","  11.666","  76.000"," 3100","  22.173"," 232.601","  64.611","  20.000"," 206.157","  57.266"," 98","0","   0.837","  12.622","   3.506","  28.000","  850"
"14:23:15:108","2517889469987916","  11.768","  84.000"," 3100","  22.543"," 234.901","  65.250","  20.253"," 208.223","  57.840"," 98","0","   1.039","  12.728","   3.536","  28.000","  700"
"14:23:15:206","2517889733138178","  11.865","  87.000"," 3100","  22.255"," 237.070","  65.853","  19.898"," 210.163","  58.378"," 97","0","   1.371","  12.862","   3.573","  28.000","  500"
"14:23:15:306","2517890003257032","  11.965","  87.000"," 3100","  22.224"," 239.294","  66.471","  19.941"," 212.158","  58.933"," 98","0","   1.223","  12.984","   3.607","  28.000","  500"
"14:23:15:408","2517890278151388","  12.067","  86.000"," 3100","  22.647"," 241.600","  67.111","  20.321"," 214.227","  59.507"," 97","0","   1.256","  13.112","   3.642","  28.000","  500"
"14:23:15:506","2517890544461265","  12.166","  86.000"," 3100","  22.259"," 243.795","  67.721","  19.952"," 216.195","  60.054"," 99","0","   1.308","  13.241","   3.678","  28.000","  500"
"14:23:15:608","2517890817801399","  12.267","  87.000"," 3100","  22.526"," 246.076","  68.354","  20.206"," 218.240","  60.622"," 98","0","   1.305","  13.373","   3.715","  28.000","  500"
"14:23:15:710","2517891093947703","  12.369","  66.000"," 3100","  21.775"," 248.303","  68.973","  19.158"," 220.200","  61.167"," 96","0","   1.740","  13.551","   3.764","  28.000","  850"
"14:23:15:807","2517891357360777","  12.467","  54.000"," 3100","  20.103"," 250.264","  69.518","  17.844"," 221.941","  61.650"," 95","0","   1.376","  13.685","   3.801","  28.000","  850"
"14:23:15:911","2517891636499461","  12.570","  74.000"," 3100","  21.741"," 252.512","  70.142","  19.563"," 223.963","  62.212"," 97","0","   0.850","  13.773","   3.826","  28.000","  850"
"14:23:16:008","2517891897450528","  12.667","  74.000"," 3100","  21.568"," 254.597","  70.721","  19.419"," 225.840","  62.733"," 98","0","   0.810","  13.851","   3.848","  28.000","  850"
"14:23:16:108","2517892169833092","  12.768","  76.000"," 3100","  21.976"," 256.814","  71.337","  19.802"," 227.838","  63.288"," 99","0","   0.826","  13.935","   3.871","  28.000","  850"
"14:23:16:206","2517892434499059","  12.866","  75.000"," 3100","  22.119"," 258.982","  71.939","  19.946"," 229.793","  63.831","100","0","   0.793","  14.012","   3.892","  28.000","  850"
"14:23:16:311","2517892717170477","  12.971","  75.000"," 3100","  22.293"," 261.316","  72.588","  20.118"," 231.899","  64.417","100","0","   0.785","  14.095","   3.915","  28.000","  850"
"14:23:16:409","2517892982688726","  13.069","  75.000"," 3100","  22.273"," 263.506","  73.196","  20.094"," 233.876","  64.965","100","0","   0.843","  14.177","   3.938","  28.000","  850"
"14:23:16:507","2517893246124369","  13.166","  74.000"," 3100","  22.466"," 265.698","  73.805","  20.262"," 235.853","  65.515","100","0","   0.853","  14.261","   3.961","  28.000","  850"
"14:23:16:607","2517893515254915","  13.266","  76.000"," 3100","  22.492"," 267.940","  74.428","  20.301"," 237.876","  66.077","100","0","   0.784","  14.339","   3.983","  28.000","  850"
"14:23:16:706","2517893783919003","  13.366","  85.000"," 3100","  23.509"," 270.280","  75.078","  21.102"," 239.976","  66.660","101","0","   1.273","  14.465","   4.018","  28.000","  750"
"14:23:16:809","2517894060231492","  13.468","  77.000"," 3100","  22.480"," 272.580","  75.717","  20.295"," 242.053","  67.237","101","0","   0.846","  14.552","   4.042","  28.000","  750"
"14:23:16:906","2517894323372004","  13.565","  77.000"," 3100","  22.637"," 274.787","  76.330","  20.436"," 244.045","  67.790","101","0","   0.834","  14.633","   4.065","  28.000","  750"
"14:23:17:012","2517894609410067","  13.671","  80.000"," 3100","  22.475"," 277.168","  76.991","  20.277"," 246.193","  68.387","101","0","   0.876","  14.726","   4.091","  28.000","  750"
"14:23:17:108","2517894868391940","  13.767","  85.000"," 3100","  22.673"," 279.343","  77.595","  20.276"," 248.138","  68.927","100","0","   1.252","  14.846","   4.124","  28.000","  500"
"14:23:17:207","2517895134854592","  13.866","  87.000"," 3100","  22.812"," 281.594","  78.221","  20.517"," 250.163","  69.490","101","0","   1.236","  14.968","   4.158","  28.000","  500"
"14:23:17:307","2517895405945269","  13.966","  85.000"," 3100","  23.063"," 283.910","  78.864","  20.746"," 252.246","  70.068","101","0","   1.187","  15.087","   4.191","  28.000","  500"
"14:23:17:408","2517895679573853","  14.068","  86.000"," 3100","  22.971"," 286.238","  79.510","  20.655"," 254.339","  70.650","102","0","   1.274","  15.216","   4.227","  28.000","  500"
"14:23:17:508","2517895947443676","  14.167","  62.000"," 3100","  21.819"," 288.402","  80.112","  19.512"," 256.275","  71.187","100","0","   1.198","  15.335","   4.260","  28.000","  500"
"14:23:17:607","2517896215253697","  14.266","  52.000"," 3100","  20.559"," 290.442","  80.678","  18.287"," 258.089","  71.691"," 99","0","   1.095","  15.444","   4.290","  28.000","  500"
"14:23:17:711","2517896497114953","  14.371","  58.000"," 3100","  20.746"," 292.608","  81.280","  18.309"," 260.000","  72.222"," 98","0","   1.749","  15.626","   4.341","  28.000","  600"
"14:23:17:809","2517896761480212","  14.468","  77.000"," 3100","  21.830"," 294.745","  81.874","  19.656"," 261.925","  72.757","100","0","   0.906","  15.715","   4.365","  28.000","  600"
"14:23:17:911","2517897036031269","  14.570","  76.000"," 3100","  21.986"," 296.981","  82.495","  19.824"," 263.941","  73.317","100","0","   0.794","  15.796","   4.388","  28.000","  600"
"14:23:18:007","2517897296515962","  14.667","  76.000"," 3100","  21.821"," 299.086","  83.079","  19.677"," 265.839","  73.844","100","0","   0.784","  15.872","   4.409","  28.000","  600"
"14:23:18:110","2517897574120725","  14.769","  76.000"," 3100","  21.953"," 301.343","  83.706","  19.792"," 267.874","  74.410","100","0","   0.792","  15.953","   4.431","  28.000","  600"
"14:23:18:207","2517897837137178","  14.867","  77.000"," 3100","  21.869"," 303.474","  84.298","  19.717"," 269.795","  74.943","100","0","   0.799","  16.031","   4.453","  28.000","  600"
"14:23:18:311","2517898115960361","  14.970","  77.000"," 3100","  22.110"," 305.757","  84.933","  19.935"," 271.854","  75.515","101","0","   0.808","  16.114","   4.476","  28.000","  600"
