"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:20:08:805","2517386465784768","  65.351","  99.000"," 2900","  18.937","1244.967"," 345.824","  16.777","1101.060"," 305.850","104","0","   0.811","  50.995","  14.165","  28.000","  850"
"14:20:08:901","2517386724643254","  65.447","  99.000"," 2800","  18.951","1246.784"," 346.329","  16.812","1102.672"," 306.298","104","0","   0.699","  51.062","  14.184","  28.000","  850"
"14:20:09:005","2517387006502206","  65.552","  99.000"," 2800","  18.881","1248.755"," 346.876","  16.764","1104.422"," 306.784","105","0","   0.694","  51.134","  14.204","  28.000","  850"
"14:20:09:103","2517387271428483","  65.650","  99.000"," 2900","  18.787","1250.598"," 347.388","  16.656","1106.056"," 307.238","104","0","   0.736","  51.206","  14.224","  28.000","  850"
"14:20:09:205","2517387546504033","  65.752","  99.000"," 2900","  18.979","1252.532"," 347.926","  16.848","1107.773"," 307.715","105","0","   0.706","  51.278","  14.244","  28.000","  850"
"14:20:09:301","2517387804686946","  65.847","  99.000"," 2900","  18.918","1254.341"," 348.428","  16.786","1109.378"," 308.161","105","0","   0.671","  51.342","  14.262","  28.000","  850"
"14:20:09:405","2517388086521514","  65.952","  99.000"," 2900","  18.989","1256.323"," 348.979","  16.859","1111.138"," 308.649","105","0","   0.668","  51.412","  14.281","  28.000","  850"
"14:20:09:505","2517388356522159","  66.052","  99.000"," 2900","  18.889","1258.212"," 349.503","  16.743","1112.812"," 309.114","105","0","   0.720","  51.484","  14.301","  28.000","  850"
"14:20:09:601","2517388615115397","  66.147","  99.000"," 2800","  19.466","1260.077"," 350.021","  16.834","1114.424"," 309.562","104","0","   0.691","  51.550","  14.319","  28.000","  850"
"14:20:09:703","2517388889100588","  66.249","  95.000"," 2800","  20.084","1262.115"," 350.587","  17.582","1116.209"," 310.058","105","0","   1.159","  51.668","  14.352","  28.000","  850"
"14:20:09:805","2517389166523593","  66.352","  99.000"," 2900","  19.067","1264.074"," 351.132","  16.907","1117.946"," 310.541","105","0","   0.783","  51.748","  14.375","  28.000","  850"
"14:20:09:904","2517389432500515","  66.450","  99.000"," 2900","  19.116","1265.957"," 351.655","  16.970","1119.618"," 311.005","104","0","   0.700","  51.817","  14.394","  28.000","  850"
"14:20:10:001","2517389694483228","  66.547","  99.000"," 2900","  18.949","1267.796"," 352.165","  16.813","1121.249"," 311.458","104","0","   0.759","  51.891","  14.414","  28.000","  850"
"14:20:10:102","2517389968605945","  66.649","  99.000"," 2900","  18.854","1269.710"," 352.697","  16.739","1122.949"," 311.930","104","0","   0.682","  51.960","  14.433","  28.000","  850"
"14:20:10:205","2517390246474921","  66.752","  96.000"," 2800","  18.985","1271.664"," 353.240","  16.828","1124.680"," 312.411","104","0","   0.805","  52.043","  14.456","  28.000","  850"
"14:20:10:305","2517390516518274","  66.852","  99.000"," 2900","  19.144","1273.579"," 353.772","  16.928","1126.374"," 312.882","104","0","   0.806","  52.124","  14.479","  28.000","  700"
"14:20:10:402","2517390777138219","  66.948","  99.000"," 2800","  19.159","1275.428"," 354.286","  16.980","1128.013"," 313.337","104","0","   0.873","  52.208","  14.502","  28.000","  700"
"14:20:10:502","2517391048116429","  67.049","  99.000"," 2900","  19.197","1277.355"," 354.821","  16.831","1129.702"," 313.806","104","0","   0.693","  52.277","  14.521","  28.000","  700"
"14:20:10:601","2517391315221483","  67.148","  99.000"," 2900","  19.001","1279.235"," 355.343","  16.874","1131.371"," 314.270","105","0","   0.685","  52.345","  14.540","  28.000","  700"
"14:20:10:700","2517391583088303","  67.247","  95.000"," 2900","  20.137","1281.232"," 355.898","  17.633","1133.121"," 314.756","104","0","   1.131","  52.457","  14.571","  28.000","  850"
"14:20:10:805","2517391866588594","  67.352","  99.000"," 2800","  18.462","1283.171"," 356.436","  16.287","1134.831"," 315.231","102","0","   0.850","  52.547","  14.596","  28.000","  850"
"14:20:10:905","2517392136577584","  67.452","  98.000"," 2800","  17.979","1284.969"," 356.936","  15.813","1136.412"," 315.670","102","0","   0.715","  52.618","  14.616","  28.000","  850"
"14:20:11:002","2517392397212685","  67.548","  99.000"," 2800","  18.045","1286.711"," 357.420","  15.882","1137.945"," 316.096","102","0","   0.688","  52.685","  14.635","  28.000","  850"
"14:20:11:105","2517392676490623","  67.652","  99.000"," 2800","  17.836","1288.556"," 357.932","  15.688","1139.568"," 316.547","102","0","   0.659","  52.753","  14.654","  28.000","  850"
"14:20:11:204","2517392942061213","  67.750","  99.000"," 2800","  17.879","1290.314"," 358.421","  15.710","1141.113"," 316.976","101","0","   0.724","  52.824","  14.673","  28.000","  850"
"14:20:11:305","2517393216488163","  67.852","  99.000"," 2800","  17.534","1292.097"," 358.916","  15.405","1142.679"," 317.411","101","0","   0.695","  52.895","  14.693","  28.000","  850"
"14:20:11:401","2517393475675176","  67.948","  99.000"," 2800","  17.758","1293.801"," 359.389","  15.610","1144.178"," 317.827","101","0","   0.692","  52.961","  14.711","  28.000","  850"
"14:20:11:505","2517393756492972","  68.052","  99.000"," 2800","  17.750","1295.648"," 359.902","  15.608","1145.801"," 318.278","101","0","   0.665","  53.030","  14.731","  28.000","  850"
"14:20:11:601","2517394015232352","  68.148","  99.000"," 2800","  17.804","1297.354"," 360.376","  15.658","1147.302"," 318.695","101","0","   0.668","  53.094","  14.748","  28.000","  850"
"14:20:11:700","2517394283258187","  68.247","  96.000"," 2800","  18.968","1299.237"," 360.899","  16.420","1148.932"," 319.148","101","0","   1.199","  53.213","  14.781","  28.000","  850"
"14:20:11:801","2517394554854664","  68.347","  99.000"," 2800","  18.071","1301.055"," 361.404","  15.893","1150.530"," 319.592","101","0","   0.822","  53.296","  14.804","  28.000","  850"
"14:20:11:900","2517394823195364","  68.447","  99.000"," 2800","  17.876","1302.831"," 361.898","  15.731","1152.094"," 320.026","101","0","   0.671","  53.362","  14.823","  28.000","  850"
"14:20:12:003","2517395099614008","  68.549","  99.000"," 2800","  18.368","1304.712"," 362.420","  16.180","1153.750"," 320.486","101","0","   0.686","  53.433","  14.842","  28.000","  850"
"14:20:12:105","2517395376280044","  68.652","  99.000"," 2800","  17.742","1306.530"," 362.925","  15.595","1155.349"," 320.930","101","0","   0.727","  53.507","  14.863","  28.000","  850"
"14:20:12:202","2517395636347542","  68.748","  99.000"," 2800","  17.700","1308.235"," 363.399","  15.556","1156.847"," 321.346","101","0","   0.703","  53.575","  14.882","  28.000","  850"
"14:20:12:305","2517395914781721","  68.851","  99.000"," 2800","  17.851","1310.076"," 363.910","  15.689","1158.465"," 321.796","101","0","   0.674","  53.644","  14.901","  28.000","  850"
"14:20:12:404","2517396183251094","  68.951","  99.000"," 2800","  17.773","1311.843"," 364.401","  15.630","1160.019"," 322.227","101","0","   0.667","  53.711","  14.920","  28.000","  850"
"14:20:12:505","2517396456554766","  69.052","  99.000"," 2800","  17.699","1313.635"," 364.899","  15.557","1161.594"," 322.665","101","0","   0.687","  53.780","  14.939","  28.000","  850"
"14:20:12:601","2517396715130562","  69.148"," 100.000"," 2800","  17.894","1315.348"," 365.375","  15.729","1163.100"," 323.083","101","0","   0.723","  53.849","  14.958","  28.000","  850"
"14:20:12:701","2517396985248840","  69.248","  95.000"," 2800","  19.102","1317.259"," 365.905","  16.524","1164.753"," 323.543","101","0","   1.195","  53.969","  14.991","  28.000","  850"
"14:20:12:805","2517397266526341","  69.352","  99.000"," 2800","  17.957","1319.130"," 366.425","  15.787","1166.398"," 323.999","101","0","   0.788","  54.051","  15.014","  28.000","  850"
"14:20:12:905","2517397536520359","  69.452"," 100.000"," 2800","  17.868","1320.917"," 366.921","  15.715","1167.970"," 324.436","101","0","   0.690","  54.120","  15.033","  28.000","  850"
"14:20:13:004","2517397802401197","  69.550","  98.000"," 2800","  17.869","1322.677"," 367.410","  15.702","1169.516"," 324.866","101","0","   0.760","  54.195","  15.054","  28.000","  850"
"14:20:13:104","2517398073208464","  69.651","  94.000"," 2800","  17.688","1324.451"," 367.903","  15.426","1171.063"," 325.295","101","0","   0.956","  54.291","  15.081","  28.000","  700"
"14:20:13:205","2517398346546174","  69.752","  97.000"," 2800","  17.924","1326.265"," 368.407","  15.719","1172.654"," 325.737","101","0","   1.045","  54.397","  15.110","  28.000","  700"
"14:20:13:304","2517398613471930","  69.851"," 100.000"," 2800","  17.847","1328.030"," 368.897","  15.671","1174.204"," 326.168","100","0","   0.865","  54.482","  15.134","  28.000","  700"
"14:20:13:405","2517398886679935","  69.952","  99.000"," 2800","  17.889","1329.840"," 369.400","  15.703","1175.793"," 326.609","101","0","   0.927","  54.576","  15.160","  28.000","  700"
"14:20:13:505","2517399156556068","  70.052","  98.000"," 2800","  17.725","1331.612"," 369.892","  15.563","1177.348"," 327.041","101","0","   0.849","  54.661","  15.184","  28.000","  700"
"14:20:13:601","2517399415265955","  70.148","  93.000"," 2800","  18.012","1333.338"," 370.372","  15.727","1178.855"," 327.460","101","0","   1.068","  54.763","  15.212","  28.000","  600"
"14:20:13:701","2517399684679491","  70.247","  99.000"," 2800","  19.473","1335.281"," 370.911","  16.814","1180.533"," 327.926","101","0","   1.413","  54.904","  15.251","  28.000","  850"
"14:20:13:805","2517399966524697","  70.352","  99.000"," 2800","  18.008","1337.161"," 371.434","  15.820","1182.185"," 328.385","101","0","   0.913","  54.999","  15.278","  28.000","  850"
"14:20:13:901","2517400225520568","  70.448"," 100.000"," 2800","  17.901","1338.878"," 371.911","  15.716","1183.692"," 328.803","101","0","   0.898","  55.086","  15.302","  28.000","  850"
"14:20:14:005","2517400505083587","  70.551","  99.000"," 2800","  17.959","1340.737"," 372.427","  15.761","1185.324"," 329.257","101","0","   0.921","  55.181","  15.328","  28.000","  850"
"14:20:14:103","2517400769633577","  70.649","  99.000"," 2800","  17.866","1342.488"," 372.913","  15.691","1186.862"," 329.684","101","0","   0.868","  55.266","  15.352","  28.000","  850"
"14:20:14:202","2517401038056357","  70.749","  99.000"," 2800","  17.790","1344.257"," 373.405","  15.607","1188.413"," 330.115","100","0","   0.918","  55.357","  15.377","  28.000","  850"
"14:20:14:302","2517401306462199","  70.848","  99.000"," 2800","  17.756","1346.022"," 373.895","  15.578","1189.962"," 330.545","100","0","   0.915","  55.448","  15.402","  28.000","  850"
"14:20:14:403","2517401579781633","  70.949","  99.000"," 2800","  18.072","1347.851"," 374.403","  15.870","1191.569"," 330.991","101","0","   0.884","  55.538","  15.427","  28.000","  850"
"14:20:14:505","2517401856542583","  71.052","  99.000"," 2800","  17.894","1349.685"," 374.913","  15.713","1193.179"," 331.439","101","0","   0.908","  55.631","  15.453","  28.000","  850"
"14:20:14:601","2517402115293192","  71.148","  99.000"," 2800","  17.995","1351.410"," 375.392","  15.799","1194.693"," 331.859","101","0","   0.899","  55.717","  15.477","  28.000","  850"
"14:20:14:701","2517402383750793","  71.247","  99.000"," 2800","  19.129","1353.312"," 375.920","  16.520","1196.336"," 332.316","101","0","   1.391","  55.855","  15.515","  28.000","  850"
"14:20:14:804","2517402662045640","  71.350"," 100.000"," 2800","  18.193","1355.187"," 376.441","  15.972","1197.982"," 332.773","101","0","   0.956","  55.954","  15.543","  28.000","  850"
"14:20:14:905","2517402936522012","  71.452","  99.000"," 2800","  17.884","1357.005"," 376.946","  15.707","1199.579"," 333.216","101","0","   0.925","  56.048","  15.569","  28.000","  850"
"14:20:15:005","2517403206526311","  71.552","  99.000"," 2800","  17.890","1358.794"," 377.443","  15.706","1201.150"," 333.653","101","0","   0.903","  56.138","  15.594","  28.000","  850"
"14:20:15:101","2517403464769431","  71.647"," 100.000"," 2800","  18.004","1360.517"," 377.921","  15.812","1202.662"," 334.073","101","0","   0.902","  56.224","  15.618","  28.000","  850"
"14:20:15:202","2517403738090545","  71.749","  97.000"," 2800","  17.925","1362.331"," 378.425","  15.727","1204.254"," 334.515","101","0","   0.937","  56.319","  15.644","  28.000","  850"
"14:20:15:305","2517404016498792","  71.852","  97.000"," 2800","  18.090","1364.197"," 378.943","  15.868","1205.891"," 334.970","101","0","   1.058","  56.428","  15.675","  28.000","  850"
"14:20:15:405","2517404285103702","  71.951","  99.000"," 2800","  18.049","1365.992"," 379.442","  15.847","1207.467"," 335.408","100","0","   0.903","  56.518","  15.699","  28.000","  850"
"14:20:15:504","2517404553876900","  72.051","  99.000"," 2800","  17.883","1367.772"," 379.937","  15.704","1209.030"," 335.842","100","0","   0.922","  56.610","  15.725","  28.000","  850"
"14:20:15:603","2517404819881941","  72.149","  99.000"," 2800","  18.034","1369.549"," 380.430","  15.838","1210.591"," 336.275","100","0","   0.908","  56.699","  15.750","  28.000","  850"
"14:20:15:702","2517405087687756","  72.249","  95.000"," 2800","  18.966","1371.430"," 380.953","  16.393","1212.217"," 336.727","100","0","   1.311","  56.829","  15.786","  28.000","  850"
"14:20:15:804","2517405363563361","  72.351","  99.000"," 2800","  18.039","1373.274"," 381.465","  15.822","1213.833"," 337.176","100","0","   1.060","  56.938","  15.816","  28.000","  850"
"14:20:15:902","2517405626080713","  72.448","  99.000"," 2800","  18.040","1375.028"," 381.952","  15.850","1215.375"," 337.604","101","0","   0.905","  57.026","  15.840","  28.000","  850"
"14:20:16:004","2517405901646452","  72.550","  98.000"," 2700","  17.058","1376.769"," 382.436","  14.875","1216.893"," 338.026"," 99","0","   0.951","  57.123","  15.867","  28.000","  850"
"14:20:16:105","2517406176558804","  72.652","  99.000"," 2700","  16.002","1378.398"," 382.888","  13.834","1218.301"," 338.417"," 98","0","   0.888","  57.213","  15.893","  28.000","  850"
"14:20:16:205","2517406446522332","  72.752"," 100.000"," 2700","  15.861","1379.984"," 383.329","  13.701","1219.671"," 338.798"," 98","0","   0.910","  57.304","  15.918","  28.000","  850"
"14:20:16:302","2517406708096404","  72.849","  99.000"," 2700","  15.837","1381.518"," 383.755","  13.673","1220.996"," 339.166"," 97","0","   0.902","  57.392","  15.942","  28.000","  850"
"14:20:16:404","2517406981607996","  72.950"," 100.000"," 2700","  15.783","1383.117"," 384.199","  13.632","1222.377"," 339.549"," 97","0","   0.904","  57.483","  15.968","  28.000","  850"
"14:20:16:505","2517407256537532","  73.052","  99.000"," 2700","  15.850","1384.731"," 384.648","  13.695","1223.771"," 339.937"," 97","0","   0.889","  57.574","  15.993","  28.000","  850"
"14:20:16:601","2517407515282848","  73.148","  99.000"," 2700","  15.866","1386.252"," 385.070","  13.708","1225.085"," 340.301"," 97","0","   0.890","  57.659","  16.016","  28.000","  850"
"14:20:16:705","2517407796546984","  73.252","  96.000"," 2700","  16.906","1388.013"," 385.559","  14.369","1226.582"," 340.717"," 98","0","   1.291","  57.793","  16.054","  28.000","  850"
"14:20:16:802","2517408056850784","  73.348","  98.000"," 2700","  16.262","1389.581"," 385.995","  14.057","1227.937"," 341.094"," 97","0","   1.024","  57.892","  16.081","  28.000","  850"
"14:20:16:901","2517408325007476","  73.448"," 100.000"," 2700","  16.110","1391.181"," 386.439","  13.931","1229.321"," 341.478"," 97","0","   0.906","  57.982","  16.106","  28.000","  850"
"14:20:17:001","2517408595299604","  73.548","  99.000"," 2700","  16.157","1392.798"," 386.888","  13.978","1230.720"," 341.867"," 97","0","   0.921","  58.074","  16.132","  28.000","  850"
"14:20:17:106","2517408876561144","  73.652","  99.000"," 2700","  16.107","1394.476"," 387.354","  13.937","1232.172"," 342.270"," 97","0","   0.879","  58.166","  16.157","  28.000","  850"
"14:20:17:206","2517409146730232","  73.752","  99.000"," 2700","  16.087","1396.086"," 387.802","  13.911","1233.564"," 342.657"," 97","0","   0.889","  58.255","  16.182","  28.000","  850"
"14:20:17:302","2517409407291788","  73.848","  98.000"," 2700","  16.194","1397.649"," 388.236","  14.005","1234.916"," 343.032"," 97","0","   0.883","  58.340","  16.206","  28.000","  850"
"14:20:17:404","2517409683748460","  73.951","  99.000"," 2700","  15.983","1399.285"," 388.690","  13.819","1236.331"," 343.425"," 97","0","   0.879","  58.430","  16.231","  28.000","  850"
"14:20:17:504","2517409953106068","  74.051","  99.000"," 2700","  16.129","1400.895"," 389.137","  13.945","1237.722"," 343.812"," 97","0","   0.916","  58.521","  16.256","  28.000","  850"
"14:20:17:601","2517410213013892","  74.147","  99.000"," 2700","  16.009","1402.436"," 389.565","  13.844","1239.055"," 344.182"," 97","0","   0.860","  58.604","  16.279","  28.000","  850"
"14:20:17:701","2517410484130816","  74.247","  96.000"," 2700","  17.158","1404.159"," 390.044","  14.538","1240.514"," 344.587"," 97","0","   1.324","  58.737","  16.316","  28.000","  850"
"14:20:17:805","2517410763780129","  74.351","  99.000"," 2800","  17.610","1405.983"," 390.551","  15.431","1242.113"," 345.031"," 99","0","   1.009","  58.842","  16.345","  28.000","  850"
"14:20:17:904","2517411033579147","  74.451"," 100.000"," 2800","  17.868","1407.768"," 391.047","  15.678","1243.679"," 345.466"," 99","0","   0.949","  58.936","  16.371","  28.000","  850"
"14:20:18:006","2517411306499017","  74.552","  98.000"," 2800","  17.736","1409.561"," 391.545","  15.560","1245.252"," 345.903"," 99","0","   0.914","  59.029","  16.397","  28.000","  850"
"14:20:18:106","2517411576554640","  74.652","  99.000"," 2800","  17.719","1411.333"," 392.037","  15.546","1246.807"," 346.335","100","0","   0.920","  59.121","  16.422","  28.000","  850"
"14:20:18:203","2517411839626539","  74.749","  99.000"," 2800","  17.951","1413.082"," 392.523","  15.762","1248.343"," 346.762","100","0","   0.887","  59.207","  16.446","  28.000","  850"
"14:20:18:305","2517412114109151","  74.851","  99.000"," 2800","  17.839","1414.896"," 393.027","  15.665","1249.936"," 347.204","100","0","   0.911","  59.300","  16.472","  28.000","  850"
"14:20:18:401","2517412373529291","  74.947"," 100.000"," 2800","  17.938","1416.619"," 393.505","  15.756","1251.449"," 347.625","100","0","   0.931","  59.389","  16.497","  28.000","  850"
"14:20:18:506","2517412656557931","  75.052","  99.000"," 2800","  17.920","1418.498"," 394.027","  15.737","1253.099"," 348.083","100","0","   0.893","  59.483","  16.523","  28.000","  850"
"14:20:18:601","2517412915301487","  75.148","  99.000"," 2800","  17.995","1420.222"," 394.506","  15.797","1254.613"," 348.504","100","0","   0.943","  59.573","  16.548","  28.000","  850"
"14:20:18:705","2517413195490987","  75.252","  95.000"," 2800","  18.948","1422.189"," 395.052","  16.405","1256.315"," 348.977","100","0","   1.246","  59.703","  16.584","  28.000","  850"
"14:20:18:805","2517413465800026","  75.352","  98.000"," 2800","  18.011","1423.992"," 395.553","  15.796","1257.897"," 349.416","100","0","   1.055","  59.808","  16.613","  28.000","  850"
"14:20:18:904","2517413731600317","  75.450","  98.000"," 2800","  17.847","1425.749"," 396.041","  15.664","1259.439"," 349.844","100","0","   0.912","  59.898","  16.638","  28.000","  850"
"14:20:19:006","2517414006555036","  75.552","  99.000"," 2800","  17.967","1427.579"," 396.550","  15.771","1261.045"," 350.290","100","0","   0.950","  59.995","  16.665","  28.000","  850"
"14:20:19:105","2517414275378817","  75.652","  99.000"," 2800","  17.853","1429.356"," 397.043","  15.675","1262.606"," 350.724","100","0","   0.876","  60.082","  16.689","  28.000","  850"
"14:20:19:201","2517414534578184","  75.748","  97.000"," 2800","  17.727","1431.058"," 397.516","  15.541","1264.098"," 351.138","100","0","   0.929","  60.171","  16.714","  28.000","  850"
"14:20:19:301","2517414803153826","  75.847","  99.000"," 2800","  17.809","1432.830"," 398.008","  15.636","1265.653"," 351.570","100","0","   0.873","  60.258","  16.738","  28.000","  850"
"14:20:19:403","2517415079652057","  75.949","  98.000"," 2800","  17.992","1434.672"," 398.520","  15.794","1267.271"," 352.020","100","0","   0.905","  60.351","  16.764","  28.000","  850"
"14:20:19:503","2517415349339670","  76.049"," 100.000"," 2800","  17.900","1436.460"," 399.017","  15.715","1268.840"," 352.456","100","0","   0.920","  60.443","  16.790","  28.000","  850"
"14:20:19:605","2517415625231445","  76.152","  99.000"," 2800","  17.823","1438.282"," 399.523","  15.650","1270.440"," 352.900","100","0","   0.891","  60.534","  16.815","  28.000","  850"
"14:20:19:701","2517415884984300","  76.248","  96.000"," 2800","  18.945","1440.104"," 400.029","  16.378","1272.015"," 353.338","100","0","   1.300","  60.659","  16.850","  28.000","  850"
"14:20:19:806","2517416166575445","  76.352","  99.000"," 2800","  17.961","1441.977"," 400.549","  15.769","1273.660"," 353.794","100","0","   1.000","  60.763","  16.879","  28.000","  850"
"14:20:19:903","2517416430841242","  76.450"," 100.000"," 2800","  17.839","1443.723"," 401.034","  15.659","1275.193"," 354.220","100","0","   0.934","  60.854","  16.904","  28.000","  850"
"14:20:20:005","2517416705243994","  76.552","  99.000"," 2800","  17.828","1445.535"," 401.538","  15.646","1276.783"," 354.662","100","0","   0.934","  60.949","  16.930","  28.000","  850"
"14:20:20:101","2517416964733650","  76.648","  99.000"," 2800","  17.715","1447.238"," 402.011","  15.548","1278.277"," 355.077","100","0","   0.932","  61.039","  16.955","  28.000","  850"
"14:20:20:206","2517417246537129","  76.752"," 100.000"," 2800","  17.831","1449.099"," 402.528","  15.667","1279.912"," 355.531","100","0","   0.871","  61.130","  16.981","  28.000","  850"
"14:20:20:301","2517417504690648","  76.848","  96.000"," 2800","  17.946","1450.815"," 403.004","  15.726","1281.416"," 355.949","100","0","   1.002","  61.226","  17.007","  28.000","  850"
"14:20:20:404","2517417782370378","  76.950","  99.000"," 2800","  18.042","1452.671"," 403.520","  15.843","1283.045"," 356.401","100","0","   0.963","  61.325","  17.035","  28.000","  850"
"14:20:20:502","2517418046240871","  77.048","  99.000"," 2800","  17.812","1454.411"," 404.003","  15.638","1284.574"," 356.826","100","0","   0.912","  61.414","  17.059","  28.000","  850"
"14:20:20:603","2517418320316164","  77.150","  99.000"," 2800","  17.966","1456.235"," 404.510","  15.767","1286.174"," 357.271","100","0","   0.954","  61.511","  17.086","  28.000","  850"
"14:20:20:702","2517418587702300","  77.249","  95.000"," 2800","  18.925","1458.109"," 405.030","  16.337","1287.792"," 357.720","100","0","   1.275","  61.637","  17.121","  28.000","  850"
"14:20:20:801","2517418854570417","  77.348"," 100.000"," 2800","  18.064","1459.895"," 405.526","  15.856","1289.359"," 358.155","100","0","   1.031","  61.739","  17.150","  28.000","  850"
"14:20:20:902","2517419126413332","  77.448","  99.000"," 2800","  17.828","1461.690"," 406.025","  15.650","1290.935"," 358.593","100","0","   0.920","  61.831","  17.175","  28.000","  850"
"14:20:21:004","2517419401335240","  77.550","  99.000"," 2800","  17.916","1463.514"," 406.532","  15.727","1292.537"," 359.038","100","0","   0.936","  61.927","  17.202","  28.000","  850"
"14:20:21:106","2517419676546579","  77.652","  98.000"," 2800","  17.863","1465.335"," 407.038","  15.686","1294.135"," 359.482","100","0","   0.873","  62.016","  17.227","  28.000","  850"
"14:20:21:204","2517419942312958","  77.750","  99.000"," 2800","  17.993","1467.106"," 407.530","  15.788","1295.690"," 359.914","100","0","   0.961","  62.110","  17.253","  28.000","  850"
"14:20:21:302","2517420207406029","  77.849","  99.000"," 2800","  17.854","1468.859"," 408.016","  15.675","1297.229"," 360.341","100","0","   0.885","  62.197","  17.277","  28.000","  850"
"14:20:21:404","2517420481635966","  77.950","  99.000"," 2800","  17.752","1470.662"," 408.517","  15.579","1298.811"," 360.781","100","0","   0.933","  62.292","  17.303","  28.000","  850"
"14:20:21:504","2517420752451003","  78.051","  99.000"," 2800","  17.946","1472.462"," 409.017","  15.760","1300.392"," 361.220","100","0","   0.888","  62.381","  17.328","  28.000","  850"
"14:20:21:601","2517421015286793","  78.148","  99.000"," 2800","  17.776","1474.193"," 409.498","  15.600","1301.911"," 361.642","100","0","   0.915","  62.470","  17.353","  28.000","  850"
"14:20:21:702","2517421285371069","  78.248","  95.000"," 2800","  18.918","1476.085"," 410.024","  16.358","1303.547"," 362.096","100","0","   1.252","  62.595","  17.388","  28.000","  850"
"14:20:21:803","2517421559693148","  78.350","  99.000"," 2800","  18.097","1477.924"," 410.534","  15.878","1305.160"," 362.544","100","0","   1.066","  62.704","  17.418","  28.000","  850"
"14:20:21:906","2517421836536757","  78.452","  99.000"," 2800","  17.837","1479.753"," 411.043","  15.660","1306.766"," 362.991","100","0","   0.894","  62.795","  17.443","  28.000","  850"
"14:20:22:006","2517422106566298","  78.552","  99.000"," 2800","  17.912","1481.544"," 411.540","  15.730","1308.339"," 363.428","100","0","   0.933","  62.889","  17.469","  28.000","  850"
"14:20:22:102","2517422365667646","  78.648","  99.000"," 2800","  17.872","1483.260"," 412.017","  15.683","1309.844"," 363.846","100","0","   0.936","  62.978","  17.494","  28.000","  850"
"14:20:22:203","2517422640161724","  78.750"," 100.000"," 2800","  17.917","1485.081"," 412.523","  15.733","1311.444"," 364.290","100","0","   0.880","  63.068","  17.519","  28.000","  850"
"14:20:22:303","2517422910165870","  78.850","  99.000"," 2800","  17.845","1486.866"," 413.018","  15.655","1313.009"," 364.725","100","0","   0.951","  63.163","  17.545","  28.000","  850"
"14:20:22:405","2517423185704962","  78.952","  99.000"," 2800","  17.794","1488.682"," 413.523","  15.619","1314.603"," 365.168","100","0","   0.867","  63.252","  17.570","  28.000","  850"
"14:20:22:502","2517423447034728","  79.049","  99.000"," 2800","  17.878","1490.412"," 414.003","  15.686","1316.121"," 365.589","100","0","   0.929","  63.341","  17.595","  28.000","  850"
"14:20:22:603","2517423720473718","  79.150","  99.000"," 2800","  17.777","1492.212"," 414.503","  15.606","1317.702"," 366.028","100","0","   0.871","  63.430","  17.619","  28.000","  850"
"14:20:22:701","2517423984873279","  79.248","  95.000"," 2800","  18.983","1494.071"," 415.020","  16.430","1319.311"," 366.475","100","0","   1.301","  63.557","  17.655","  28.000","  850"
"14:20:22:801","2517424255143543","  79.348"," 100.000"," 2800","  18.002","1495.873"," 415.520","  15.802","1320.893"," 366.915","100","0","   0.988","  63.656","  17.682","  28.000","  850"
"14:20:22:906","2517424536581736","  79.452","  99.000"," 2800","  17.877","1497.737"," 416.038","  15.692","1322.528"," 367.369","100","0","   0.934","  63.753","  17.709","  28.000","  850"
"14:20:23:006","2517424806526797","  79.552","  99.000"," 2800","  17.893","1499.526"," 416.535","  15.714","1324.100"," 367.805","100","0","   0.892","  63.842","  17.734","  28.000","  850"
"14:20:23:106","2517425076584034","  79.652","  99.000"," 2800","  17.812","1501.308"," 417.030","  15.636","1325.664"," 368.240","100","0","   0.894","  63.932","  17.759","  28.000","  850"
"14:20:23:202","2517425336353851","  79.748","  99.000"," 2800","  17.781","1503.018"," 417.505","  15.602","1327.165"," 368.657","100","0","   0.928","  64.021","  17.784","  28.000","  850"
"14:20:23:304","2517425612962149","  79.851","  99.000"," 2800","  17.960","1504.858"," 418.016","  15.774","1328.781"," 369.106","100","0","   0.863","  64.110","  17.808","  28.000","  850"
"14:20:23:406","2517425886561627","  79.952","  98.000"," 2800","  17.685","1506.650"," 418.514","  15.512","1330.353"," 369.542","100","0","   0.932","  64.204","  17.834","  28.000","  850"
"14:20:23:503","2517426149668845","  80.050","  99.000"," 2800","  18.053","1508.410"," 419.003","  15.863","1331.899"," 369.972","100","0","   0.894","  64.291","  17.859","  28.000","  850"
"14:20:23:605","2517426425365251","  80.152","  95.000"," 2800","  18.030","1510.251"," 419.514","  15.736","1333.505"," 370.418","100","0","   1.105","  64.404","  17.890","  28.000","  700"
"14:20:23:702","2517426685794303","  80.248","  99.000"," 2800","  19.046","1512.088"," 420.024","  16.485","1335.096"," 370.860","100","0","   1.367","  64.536","  17.927","  28.000","  850"
